"","DateTime","Air_Temperature_celsius","Surface_Level_Barometric_Pressure_pascal","Relative_Humidity_percent","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Ten_Meter_Elevation_Wind_Direction_degree","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Cloud_Cover_decimalFraction","Ten_Meter_Uwind_vector_meterPerSecond","Ten_Meter_Vwind_vector_meterPerSecond","Dewpoint_Temperature_celsius","Longwave_Radiation_Downwelling_wattPerMeterSquared","Rainfall_millimeterPerHour","Snowfall_millimeterPerHour","Sea_Level_Barometric_Pressure_pasca","Vapor_Pressure_milliBar"
"118297",2023-07-01,15.3,96470,58.9166666666667,2.7,223.333333333333,0,1,-1.85285242224557,-1.96390883224724,7.08333333333334,NA,NA,NA,NA,NA
"118298",2023-07-01 01:00:00,15.2666666666667,96401.6666666667,58.8166666666667,3.36666666666667,226.666666666667,0,1,-2.44882459329595,-2.31034684749139,7.03000000000004,NA,NA,NA,NA,NA
"118299",2023-07-01 02:00:00,15.2,96325,59.9833333333333,3.63333333333333,225,0,1,-2.56915463831112,-2.56915463831112,7.19666666666666,NA,NA,NA,NA,NA
"118300",2023-07-01 03:00:00,14.8833333333333,96288.3333333333,62.1166666666667,4.16666666666667,228.333333333333,0.277777777777778,1,-3.11260446350414,-2.76998277339143,7.30666666666664,NA,NA,NA,NA,NA
"118301",2023-07-01 04:00:00,15.15,96238.3333333333,62.8166666666667,4.43333333333333,230,43.0555555555556,1,-3.39613036449413,-2.84969173627699,7.71333333333334,NA,NA,NA,NA,NA
"118302",2023-07-01 05:00:00,15.65,96183.3333333333,62.85,5.23333333333333,230,103.888888888889,1,-4.00896591898931,-3.36392182402622,8.22,NA,NA,NA,NA,NA
"118303",2023-07-01 06:00:00,16.3166666666667,96145,61.7333333333333,4.98333333333333,228.333333333333,177.777777777778,1,-3.72267493835094,-3.31289939697614,8.66333333333336,NA,NA,NA,NA,NA
"118304",2023-07-01 07:00:00,16.1166666666667,96128.3333333333,64.45,6.48333333333333,226.666666666667,286.388888888889,1,-4.71580577619862,-4.44913328551559,9.0066666666667,NA,NA,NA,NA,NA
"118305",2023-07-01 08:00:00,15.2166666666667,96128.3333333333,74.5666666666667,6.8,228.333333333333,270.833333333333,0.875,-5.07977048443875,-4.52061188617481,10.13,NA,NA,NA,NA,NA
"118306",2023-07-01 09:00:00,14.95,96120,82.2833333333333,6.3,228.333333333333,334.166666666667,1,-4.70625794881825,-4.18821395336784,11.4066666666667,NA,NA,NA,NA,NA
"118307",2023-07-01 10:00:00,14.8666666666667,96091.6666666667,87.9833333333333,4.83333333333333,223.333333333333,312.5,1,-3.31683458303219,-3.51563926760309,12.4633333333334,NA,NA,NA,NA,NA
"118308",2023-07-01 11:00:00,15.2333333333333,96070,88.5,4.78333333333333,225,264.166666666667,0.875,-3.38232743667565,-3.38232743667565,12.9333333333333,NA,NA,NA,NA,NA
"118309",2023-07-01 12:00:00,15.65,96056.6666666667,91.1,5.35,225,293.611111111111,1,-3.78302127934803,-3.78302127934803,13.87,NA,NA,NA,NA,NA
"118310",2023-07-01 13:00:00,15.4666666666667,96065,93.0166666666667,4.61666666666667,230,134.722222222222,1,-3.53657184573262,-2.96753613138619,14.07,NA,NA,NA,NA,NA
"118311",2023-07-01 14:00:00,15.7833333333333,96040,93.1333333333333,4.46666666666667,226.666666666667,200.833333333333,0.875,-3.2489355990263,-3.06521264914699,14.41,NA,NA,NA,NA,NA
"118312",2023-07-01 15:00:00,16.9166666666667,96028.3333333333,89.35,4.75,226.666666666667,327.777777777778,1,-3.455024797472,-3.25964777987646,14.7866666666667,NA,NA,NA,NA,NA
"118313",2023-07-01 16:00:00,17.4333333333333,96005,87.1,4.21666666666667,230,155.833333333333,1,-3.23015406848503,-2.71042108751158,14.8533333333333,NA,NA,NA,NA,NA
"118314",2023-07-01 17:00:00,17.15,96046.6666666667,81.6333333333333,5.58333333333333,265,46.1111111111111,1,-5.56208706434558,-0.486619563674425,13.4766666666667,NA,NA,NA,NA,NA
"118315",2023-07-01 18:00:00,16.1166666666667,96110,85.3833333333333,4.73333333333333,266.666666666667,23.6111111111111,1,-4.725325282484,-0.275218856842891,13.1933333333334,NA,NA,NA,NA,NA
"118316",2023-07-01 19:00:00,15.65,96145,87.4166666666667,3.65,266.666666666667,1.38888888888889,1,-3.64382477769013,-0.212228625523216,13.1333333333333,NA,NA,NA,NA,NA
